answerResultLength,answerSetSize,answerSet_0,answerSet_1,brevity,combinedF1,errorF1Format,errorF1Minor,errorF1Spaces,errorGreaterThan,errorHttp,errorNumber,errorQuotationMark,f1,fixedF1,fixedPrecision,fixedRecall,lastAnswer,modelId,precision,recall,relaxedF1,relaxedPrecision,relaxedRecall,resultFilename,startTime,taskId,taskLabel,taskVersion,testUid,trimF1,trimPrecision,trimRecall
1.0,1.0,:wonderOrg,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,:wonderOrg,Gemini 1.0 Pro,1.0,1.0,1.0,1.0,1.0,llm-kg-bench_run-2024-05-07_23-46-32_result_ModelGoogle-Sparql2AnswerListOrganizational-20x.json,2024-05-07T23:46:59.519802,Sparql2AnswerListOrganizational,Sparql2AnswerListOrgaTurtle,2.0,vcard-org-data-big-5,1.0,1.0,1.0
1.0,1.0,1,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Gemini 1.0 Pro,0.0,0.0,0.0,0.0,0.0,llm-kg-bench_run-2024-05-07_23-46-32_result_ModelGoogle-Sparql2AnswerListOrganizational-20x.json,2024-05-07T23:47:01.140821,Sparql2AnswerListOrganizational,Sparql2AnswerListOrgaTurtle,2.0,vcard-org-data-big-10,0.0,0.0,0.0
2.0,2.0,Anne,Bob,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,"Anne
Bob",Gemini 1.0 Pro,1.0,1.0,1.0,1.0,1.0,llm-kg-bench_run-2024-05-07_23-46-32_result_ModelGoogle-Sparql2AnswerListOrganizational-20x.json,2024-05-07T23:47:04.486182,Sparql2AnswerListOrganizational,Sparql2AnswerListOrgaTurtle,2.0,vcard-org-data-big-19,1.0,1.0,1.0
1.0,1.0,2,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,Gemini 1.0 Pro,0.0,0.0,0.0,0.0,0.0,llm-kg-bench_run-2024-05-07_23-46-32_result_ModelGoogle-Sparql2AnswerListOrganizational-20x.json,2024-05-07T23:47:08.580237,Sparql2AnswerListOrganizational,Sparql2AnswerListOrgaTurtle,2.0,vcard-org-data-big-27,0.0,0.0,0.0
1.0,1.0,:chiefResearchOfficer,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,:chiefResearchOfficer,Gemini 1.0 Pro,1.0,1.0,1.0,1.0,1.0,llm-kg-bench_run-2024-05-07_23-46-32_result_ModelGoogle-Sparql2AnswerListOrganizational-20x.json,2024-05-07T23:47:11.385209,Sparql2AnswerListOrganizational,Sparql2AnswerListOrgaTurtle,2.0,vcard-org-data-big-1,1.0,1.0,1.0
1.0,1.0,:wonderOrg,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,:wonderOrg,Gemini 1.0 Pro,1.0,1.0,1.0,1.0,1.0,llm-kg-bench_run-2024-05-07_23-46-32_result_ModelGoogle-Sparql2AnswerListOrganizational-20x.json,2024-05-07T23:47:18.021886,Sparql2AnswerListOrganizational,Sparql2AnswerListOrgaTurtle,2.0,vcard-org-data-big-5,1.0,1.0,1.0
1.0,1.0,1,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Gemini 1.0 Pro,0.0,0.0,0.0,0.0,0.0,llm-kg-bench_run-2024-05-07_23-46-32_result_ModelGoogle-Sparql2AnswerListOrganizational-20x.json,2024-05-07T23:47:19.536978,Sparql2AnswerListOrganizational,Sparql2AnswerListOrgaTurtle,2.0,vcard-org-data-big-10,0.0,0.0,0.0
2.0,2.0,Anne,Bob,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,"Anne
Bob",Gemini 1.0 Pro,1.0,1.0,1.0,1.0,1.0,llm-kg-bench_run-2024-05-07_23-46-32_result_ModelGoogle-Sparql2AnswerListOrganizational-20x.json,2024-05-07T23:47:22.671502,Sparql2AnswerListOrganizational,Sparql2AnswerListOrgaTurtle,2.0,vcard-org-data-big-19,1.0,1.0,1.0
1.0,1.0,2,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,Gemini 1.0 Pro,0.0,0.0,0.0,0.0,0.0,llm-kg-bench_run-2024-05-07_23-46-32_result_ModelGoogle-Sparql2AnswerListOrganizational-20x.json,2024-05-07T23:47:26.762194,Sparql2AnswerListOrganizational,Sparql2AnswerListOrgaTurtle,2.0,vcard-org-data-big-27,0.0,0.0,0.0
1.0,1.0,:chiefResearchOfficer ,,0.5,0.75,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,":chiefResearchOfficer 
",Gemini 1.5 Pro,0.0,0.0,1.0,1.0,1.0,llm-kg-bench_run-2024-05-07_23-46-32_result_ModelGoogle-Sparql2AnswerListOrganizational-20x.json,2024-05-07T23:47:27.951687,Sparql2AnswerListOrganizational,Sparql2AnswerListOrgaTurtle,2.0,vcard-org-data-big-1,1.0,1.0,1.0
1.0,1.0,:wonderOrg ,,0.5,0.75,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,":wonderOrg 
",Gemini 1.5 Pro,0.0,0.0,1.0,1.0,1.0,llm-kg-bench_run-2024-05-07_23-46-32_result_ModelGoogle-Sparql2AnswerListOrganizational-20x.json,2024-05-07T23:47:29.586095,Sparql2AnswerListOrganizational,Sparql2AnswerListOrgaTurtle,2.0,vcard-org-data-big-5,1.0,1.0,1.0
1.0,1.0,2 ,,0.5,0.75,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,"2 
",Gemini 1.5 Pro,0.0,0.0,1.0,1.0,1.0,llm-kg-bench_run-2024-05-07_23-46-32_result_ModelGoogle-Sparql2AnswerListOrganizational-20x.json,2024-05-07T23:47:31.129158,Sparql2AnswerListOrganizational,Sparql2AnswerListOrgaTurtle,2.0,vcard-org-data-big-10,1.0,1.0,1.0
2.0,2.0,Anne,Bob ,0.5,0.875,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,1.0,1.0,1.0,"Anne
Bob 
",Gemini 1.5 Pro,0.5,0.5,1.0,1.0,1.0,llm-kg-bench_run-2024-05-07_23-46-32_result_ModelGoogle-Sparql2AnswerListOrganizational-20x.json,2024-05-07T23:47:32.878286,Sparql2AnswerListOrganizational,Sparql2AnswerListOrgaTurtle,2.0,vcard-org-data-big-19,1.0,1.0,1.0
1.0,1.0,1 ,,0.5,0.75,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,"1 
",Gemini 1.5 Pro,0.0,0.0,1.0,1.0,1.0,llm-kg-bench_run-2024-05-07_23-46-32_result_ModelGoogle-Sparql2AnswerListOrganizational-20x.json,2024-05-07T23:47:34.247172,Sparql2AnswerListOrganizational,Sparql2AnswerListOrgaTurtle,2.0,vcard-org-data-big-27,1.0,1.0,1.0
1.0,1.0,:chiefResearchOfficer ,,0.5,0.75,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,":chiefResearchOfficer 
",Gemini 1.5 Pro,0.0,0.0,1.0,1.0,1.0,llm-kg-bench_run-2024-05-07_23-46-32_result_ModelGoogle-Sparql2AnswerListOrganizational-20x.json,2024-05-07T23:47:42.321186,Sparql2AnswerListOrganizational,Sparql2AnswerListOrgaTurtle,2.0,vcard-org-data-big-1,1.0,1.0,1.0
1.0,1.0,:wonderOrg ,,0.5,0.75,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,":wonderOrg 
",Gemini 1.5 Pro,0.0,0.0,1.0,1.0,1.0,llm-kg-bench_run-2024-05-07_23-46-32_result_ModelGoogle-Sparql2AnswerListOrganizational-20x.json,2024-05-07T23:47:44.156811,Sparql2AnswerListOrganizational,Sparql2AnswerListOrgaTurtle,2.0,vcard-org-data-big-5,1.0,1.0,1.0
1.0,1.0,2 ,,0.5,0.75,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,"2 
",Gemini 1.5 Pro,0.0,0.0,1.0,1.0,1.0,llm-kg-bench_run-2024-05-07_23-46-32_result_ModelGoogle-Sparql2AnswerListOrganizational-20x.json,2024-05-07T23:47:45.940898,Sparql2AnswerListOrganizational,Sparql2AnswerListOrgaTurtle,2.0,vcard-org-data-big-10,1.0,1.0,1.0
2.0,2.0,Anne,Bob ,0.5,0.875,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,1.0,1.0,1.0,"Anne
Bob 
",Gemini 1.5 Pro,0.5,0.5,1.0,1.0,1.0,llm-kg-bench_run-2024-05-07_23-46-32_result_ModelGoogle-Sparql2AnswerListOrganizational-20x.json,2024-05-07T23:49:21.163061,Sparql2AnswerListOrganizational,Sparql2AnswerListOrgaTurtle,2.0,vcard-org-data-big-19,1.0,1.0,1.0
1.0,1.0,1 ,,0.5,0.75,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1 ,Gemini 1.5 Pro,0.0,0.0,1.0,1.0,1.0,llm-kg-bench_run-2024-05-07_23-46-32_result_ModelGoogle-Sparql2AnswerListOrganizational-20x.json,2024-05-07T23:49:22.882058,Sparql2AnswerListOrganizational,Sparql2AnswerListOrgaTurtle,2.0,vcard-org-data-big-27,1.0,1.0,1.0
1.0,1.0,:chiefResearchOfficer ,,0.5,0.75,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,":chiefResearchOfficer 
",Gemini 1.5 Pro,0.0,0.0,1.0,1.0,1.0,llm-kg-bench_run-2024-05-07_23-46-32_result_ModelGoogle-Sparql2AnswerListOrganizational-20x.json,2024-05-07T23:49:24.298652,Sparql2AnswerListOrganizational,Sparql2AnswerListOrgaTurtle,2.0,vcard-org-data-big-1,1.0,1.0,1.0
1.0,1.0,:wonderOrg ,,0.5,0.75,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,":wonderOrg 
",Gemini 1.5 Pro,0.0,0.0,1.0,1.0,1.0,llm-kg-bench_run-2024-05-07_23-46-32_result_ModelGoogle-Sparql2AnswerListOrganizational-20x.json,2024-05-07T23:49:30.956543,Sparql2AnswerListOrganizational,Sparql2AnswerListOrgaTurtle,2.0,vcard-org-data-big-5,1.0,1.0,1.0
1.0,1.0,2 ,,0.5,0.75,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,"2 
",Gemini 1.5 Pro,0.0,0.0,1.0,1.0,1.0,llm-kg-bench_run-2024-05-07_23-46-32_result_ModelGoogle-Sparql2AnswerListOrganizational-20x.json,2024-05-07T23:49:45.680572,Sparql2AnswerListOrganizational,Sparql2AnswerListOrgaTurtle,2.0,vcard-org-data-big-10,1.0,1.0,1.0
2.0,2.0,Anne,Bob ,0.5,0.875,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,1.0,1.0,1.0,"Anne
Bob 
",Gemini 1.5 Pro,0.5,0.5,1.0,1.0,1.0,llm-kg-bench_run-2024-05-07_23-46-32_result_ModelGoogle-Sparql2AnswerListOrganizational-20x.json,2024-05-07T23:49:47.122316,Sparql2AnswerListOrganizational,Sparql2AnswerListOrgaTurtle,2.0,vcard-org-data-big-19,1.0,1.0,1.0
1.0,1.0,1 ,,0.5,0.75,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,"1 
",Gemini 1.5 Pro,0.0,0.0,1.0,1.0,1.0,llm-kg-bench_run-2024-05-07_23-46-32_result_ModelGoogle-Sparql2AnswerListOrganizational-20x.json,2024-05-07T23:49:48.389989,Sparql2AnswerListOrganizational,Sparql2AnswerListOrgaTurtle,2.0,vcard-org-data-big-27,1.0,1.0,1.0
1.0,1.0,:chiefResearchOfficer ,,0.5,0.75,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,":chiefResearchOfficer 
",Gemini 1.5 Pro,0.0,0.0,1.0,1.0,1.0,llm-kg-bench_run-2024-05-07_23-46-32_result_ModelGoogle-Sparql2AnswerListOrganizational-20x.json,2024-05-07T23:49:49.889956,Sparql2AnswerListOrganizational,Sparql2AnswerListOrgaTurtle,2.0,vcard-org-data-big-1,1.0,1.0,1.0
1.0,1.0,:wonderOrg ,,0.5,0.75,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,":wonderOrg 
",Gemini 1.5 Pro,0.0,0.0,1.0,1.0,1.0,llm-kg-bench_run-2024-05-07_23-46-32_result_ModelGoogle-Sparql2AnswerListOrganizational-20x.json,2024-05-07T23:51:18.614587,Sparql2AnswerListOrganizational,Sparql2AnswerListOrgaTurtle,2.0,vcard-org-data-big-5,1.0,1.0,1.0
1.0,1.0,2,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2,Gemini 1.5 Pro,1.0,1.0,1.0,1.0,1.0,llm-kg-bench_run-2024-05-07_23-46-32_result_ModelGoogle-Sparql2AnswerListOrganizational-20x.json,2024-05-07T23:51:20.181626,Sparql2AnswerListOrganizational,Sparql2AnswerListOrgaTurtle,2.0,vcard-org-data-big-10,1.0,1.0,1.0
2.0,2.0,Anne,Bob ,0.5,0.875,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,1.0,1.0,1.0,"Anne
Bob 
",Gemini 1.5 Pro,0.5,0.5,1.0,1.0,1.0,llm-kg-bench_run-2024-05-07_23-46-32_result_ModelGoogle-Sparql2AnswerListOrganizational-20x.json,2024-05-07T23:51:21.434521,Sparql2AnswerListOrganizational,Sparql2AnswerListOrgaTurtle,2.0,vcard-org-data-big-19,1.0,1.0,1.0
1.0,1.0,1 ,,0.5,0.75,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,"1 
",Gemini 1.5 Pro,0.0,0.0,1.0,1.0,1.0,llm-kg-bench_run-2024-05-07_23-46-32_result_ModelGoogle-Sparql2AnswerListOrganizational-20x.json,2024-05-07T23:51:50.614497,Sparql2AnswerListOrganizational,Sparql2AnswerListOrgaTurtle,2.0,vcard-org-data-big-27,1.0,1.0,1.0
1.0,1.0,:chiefResearchOfficer,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,:chiefResearchOfficer,Gemini 1.0 Pro,1.0,1.0,1.0,1.0,1.0,llm-kg-bench_run-2024-05-08_00-05-14_result_ModelGoogle-Sparql2AnswerListOrganizational-10x.json,2024-05-08T00:05:14.936012,Sparql2AnswerListOrganizational,Sparql2AnswerListOrgaTurtle,2.0,vcard-org-data-big-1,1.0,1.0,1.0
1.0,1.0,:wonderOrg,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,:wonderOrg,Gemini 1.0 Pro,1.0,1.0,1.0,1.0,1.0,llm-kg-bench_run-2024-05-08_00-05-14_result_ModelGoogle-Sparql2AnswerListOrganizational-10x.json,2024-05-08T00:05:17.248429,Sparql2AnswerListOrganizational,Sparql2AnswerListOrgaTurtle,2.0,vcard-org-data-big-5,1.0,1.0,1.0
1.0,1.0,2,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2,Gemini 1.0 Pro,1.0,1.0,1.0,1.0,1.0,llm-kg-bench_run-2024-05-08_00-05-14_result_ModelGoogle-Sparql2AnswerListOrganizational-10x.json,2024-05-08T00:05:18.936412,Sparql2AnswerListOrganizational,Sparql2AnswerListOrgaTurtle,2.0,vcard-org-data-big-10,1.0,1.0,1.0
2.0,2.0,Anne,Bob,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,"Anne
Bob",Gemini 1.0 Pro,1.0,1.0,1.0,1.0,1.0,llm-kg-bench_run-2024-05-08_00-05-14_result_ModelGoogle-Sparql2AnswerListOrganizational-10x.json,2024-05-08T00:05:27.890843,Sparql2AnswerListOrganizational,Sparql2AnswerListOrgaTurtle,2.0,vcard-org-data-big-19,1.0,1.0,1.0
1.0,1.0,2,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,Gemini 1.0 Pro,0.0,0.0,0.0,0.0,0.0,llm-kg-bench_run-2024-05-08_00-05-14_result_ModelGoogle-Sparql2AnswerListOrganizational-10x.json,2024-05-08T00:05:29.014669,Sparql2AnswerListOrganizational,Sparql2AnswerListOrgaTurtle,2.0,vcard-org-data-big-27,0.0,0.0,0.0
1.0,1.0,:chiefResearchOfficer,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,:chiefResearchOfficer,Gemini 1.0 Pro,1.0,1.0,1.0,1.0,1.0,llm-kg-bench_run-2024-05-08_00-05-14_result_ModelGoogle-Sparql2AnswerListOrganizational-10x.json,2024-05-08T00:05:34.976010,Sparql2AnswerListOrganizational,Sparql2AnswerListOrgaTurtle,2.0,vcard-org-data-big-1,1.0,1.0,1.0
1.0,1.0,:wonderOrg,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,:wonderOrg,Gemini 1.0 Pro,1.0,1.0,1.0,1.0,1.0,llm-kg-bench_run-2024-05-08_00-05-14_result_ModelGoogle-Sparql2AnswerListOrganizational-10x.json,2024-05-08T00:05:36.303424,Sparql2AnswerListOrganizational,Sparql2AnswerListOrgaTurtle,2.0,vcard-org-data-big-5,1.0,1.0,1.0
1.0,1.0,1,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Gemini 1.0 Pro,0.0,0.0,0.0,0.0,0.0,llm-kg-bench_run-2024-05-08_00-05-14_result_ModelGoogle-Sparql2AnswerListOrganizational-10x.json,2024-05-08T00:05:38.858161,Sparql2AnswerListOrganizational,Sparql2AnswerListOrgaTurtle,2.0,vcard-org-data-big-10,0.0,0.0,0.0
2.0,2.0,Anne,Bob,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,"Anne
Bob",Gemini 1.0 Pro,1.0,1.0,1.0,1.0,1.0,llm-kg-bench_run-2024-05-08_00-05-14_result_ModelGoogle-Sparql2AnswerListOrganizational-10x.json,2024-05-08T00:05:41.180097,Sparql2AnswerListOrganizational,Sparql2AnswerListOrgaTurtle,2.0,vcard-org-data-big-19,1.0,1.0,1.0
1.0,1.0,2,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,Gemini 1.0 Pro,0.0,0.0,0.0,0.0,0.0,llm-kg-bench_run-2024-05-08_00-05-14_result_ModelGoogle-Sparql2AnswerListOrganizational-10x.json,2024-05-08T00:05:45.112375,Sparql2AnswerListOrganizational,Sparql2AnswerListOrgaTurtle,2.0,vcard-org-data-big-27,0.0,0.0,0.0
1.0,1.0,:chiefResearchOfficer ,,0.5,0.75,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,":chiefResearchOfficer 
",Gemini 1.5 Pro,0.0,0.0,1.0,1.0,1.0,llm-kg-bench_run-2024-05-08_00-05-14_result_ModelGoogle-Sparql2AnswerListOrganizational-10x.json,2024-05-08T00:05:46.236992,Sparql2AnswerListOrganizational,Sparql2AnswerListOrgaTurtle,2.0,vcard-org-data-big-1,1.0,1.0,1.0
1.0,1.0,:wonderOrg ,,0.5,0.75,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,":wonderOrg 
",Gemini 1.5 Pro,0.0,0.0,1.0,1.0,1.0,llm-kg-bench_run-2024-05-08_00-05-14_result_ModelGoogle-Sparql2AnswerListOrganizational-10x.json,2024-05-08T00:06:09.850192,Sparql2AnswerListOrganizational,Sparql2AnswerListOrgaTurtle,2.0,vcard-org-data-big-5,1.0,1.0,1.0
1.0,1.0,2 ,,0.5,0.75,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,"2 
",Gemini 1.5 Pro,0.0,0.0,1.0,1.0,1.0,llm-kg-bench_run-2024-05-08_00-05-14_result_ModelGoogle-Sparql2AnswerListOrganizational-10x.json,2024-05-08T00:06:11.381486,Sparql2AnswerListOrganizational,Sparql2AnswerListOrgaTurtle,2.0,vcard-org-data-big-10,1.0,1.0,1.0
2.0,2.0,Anne,Bob ,0.5,0.875,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,1.0,1.0,1.0,"Anne
Bob 
",Gemini 1.5 Pro,0.5,0.5,1.0,1.0,1.0,llm-kg-bench_run-2024-05-08_00-05-14_result_ModelGoogle-Sparql2AnswerListOrganizational-10x.json,2024-05-08T00:06:12.999383,Sparql2AnswerListOrganizational,Sparql2AnswerListOrgaTurtle,2.0,vcard-org-data-big-19,1.0,1.0,1.0
1.0,1.0,1 ,,0.5,0.75,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,"1 
",Gemini 1.5 Pro,0.0,0.0,1.0,1.0,1.0,llm-kg-bench_run-2024-05-08_00-05-14_result_ModelGoogle-Sparql2AnswerListOrganizational-10x.json,2024-05-08T00:07:45.964026,Sparql2AnswerListOrganizational,Sparql2AnswerListOrgaTurtle,2.0,vcard-org-data-big-27,1.0,1.0,1.0
1.0,1.0,:chiefResearchOfficer ,,0.5,0.75,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,":chiefResearchOfficer 
",Gemini 1.5 Pro,0.0,0.0,1.0,1.0,1.0,llm-kg-bench_run-2024-05-08_00-05-14_result_ModelGoogle-Sparql2AnswerListOrganizational-10x.json,2024-05-08T00:07:47.317977,Sparql2AnswerListOrganizational,Sparql2AnswerListOrgaTurtle,2.0,vcard-org-data-big-1,1.0,1.0,1.0
1.0,1.0,:wonderOrg ,,0.5,0.75,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,":wonderOrg 
",Gemini 1.5 Pro,0.0,0.0,1.0,1.0,1.0,llm-kg-bench_run-2024-05-08_00-05-14_result_ModelGoogle-Sparql2AnswerListOrganizational-10x.json,2024-05-08T00:07:49.125350,Sparql2AnswerListOrganizational,Sparql2AnswerListOrgaTurtle,2.0,vcard-org-data-big-5,1.0,1.0,1.0
1.0,1.0,2,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2,Gemini 1.5 Pro,1.0,1.0,1.0,1.0,1.0,llm-kg-bench_run-2024-05-08_00-05-14_result_ModelGoogle-Sparql2AnswerListOrganizational-10x.json,2024-05-08T00:08:56.129269,Sparql2AnswerListOrganizational,Sparql2AnswerListOrgaTurtle,2.0,vcard-org-data-big-10,1.0,1.0,1.0
2.0,2.0,Anne,Bob ,0.5,0.875,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,1.0,1.0,1.0,"Anne
Bob 
",Gemini 1.5 Pro,0.5,0.5,1.0,1.0,1.0,llm-kg-bench_run-2024-05-08_00-05-14_result_ModelGoogle-Sparql2AnswerListOrganizational-10x.json,2024-05-08T00:08:57.392827,Sparql2AnswerListOrganizational,Sparql2AnswerListOrgaTurtle,2.0,vcard-org-data-big-19,1.0,1.0,1.0
1.0,1.0,1 ,,0.5,0.75,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,"1 
",Gemini 1.5 Pro,0.0,0.0,1.0,1.0,1.0,llm-kg-bench_run-2024-05-08_00-05-14_result_ModelGoogle-Sparql2AnswerListOrganizational-10x.json,2024-05-08T00:08:59.004203,Sparql2AnswerListOrganizational,Sparql2AnswerListOrgaTurtle,2.0,vcard-org-data-big-27,1.0,1.0,1.0
